a a
l l
l l
y y
_ _
d f
o o
_ _
n n
o o
t t
_ _
r r
e e
b b
e e
l l
_ _
a a
g g
a a
i i
n n
s s
t t
_ _
t t
h h
e e
s s
e e
_ _
p p
r r
i i
n n
c c
i o
p p
l k
e e
s s
_ _
b b
u u
t t
_ _
j j
u u
s s
t t
i i
f f
y y
_ _
t t
h h
e e
i i
r r
_ _
h h
o o
s s
t t
i i
l l
i i
t g
y y
_ _
t t
o o
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
b b
y y
_ _
c c
l l
a a
i i
m m
i i
n n
g g
_ _
w w
i i
t t
h h
_ _
s s
o o
m m
e r
_ _
d d
e e
g g
r r
e e
e r
_ _
o o
f f
_ _
t t
r r
u u
t t
h h
_ _
t t
h h
a a
t t
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
i i
s s
_ _
n n
o o
t t
_ _
l p
i i
v g
i u
n n
g g
_ _
u u
p p
_ _
t t
o o
_ _
t t
h h
e e
s s
e e
_ _
p l
r r
i i
n n
c c
i i
p p
l l
e e
s s
_ _
h h
e r
r r
e e
_ _
i i
s s
_ _
a a
n n
_ _
i i
l l
l k
u u
s s
t t
r r
a s
t t
i i
o o
n n
_ _
o o
f f
_ _
t t
h h
e e
_ _
w w
a a
y y
_ _
i i
n n
_ _
w w
h h
i i
c c
h g
_ _
t t
h y
e e
_ _
o i
v b
e e
r r
s d
o o
c c
i i
a a
l o
i i
z s
e d
d f
_ _
l l
e e
f f
t t
i i
s s
t t
_ _
s s
h h
o p
w w
s s
_ _
h h
i i
s s
_ _
r r
e e
a a
l l
_ _
a s
t g
t t
a a
c c
h h
m m
e e
n n
t t
_ _
t t
o o
_ _
t f
h h
e r
_ _
c c
o o
n n
v v
e e
n n
t t
i i
o o
n n
a a
l l
_ _
a a
t t
t t
i i
t y
u u
d d
e w
s s
_ _
o o
f f
_ _
o o
u u
r r
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
w w
h h
i i
l l
e e
_ _
p p
r r
e e
t f
e e
n n
d d
i i
n m
g g
_ _
t t
o o
_ _
b b
e e
_ _
i i
n h
_ _
r r
e e
b b
e w
l l
l l
i i
o o
n n
_ _
a q
g g
a a
i i
n n
s s
t t
_ _
i i
t t
_ _
m m
a a
n n
y y
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
p p
u u
s s
h h
_ _
f f
o o
r r
_ _
a s
f f
f f
i i
r r
m m
a a
t t
i i
v v
e e
_ _
a a
c c
t t
i i
o o
n n
_ _
f f
o k
r t
_ _
m m
o o
v v
i i
n n
g g
_ _
b b
l l
a a
c c
k k
_ _
p p
e e
o p
p p
l l
e e
_ _
i i
n n
t t
o o
_ _
h h
i i
g g
h y
_ _
p o
r r
e e
s s
t y
i i
g g
e r
_ _
j j
o l
b b
s s
_ _
f c
o o
r r
_ _
i i
m m
p p
r r
o o
v v
e e
d d
_ _
e e
d d
u u
c c
a a
t t
i i
o o
n n
_ _
i i
n n
_ _
b b
l l
a a
c v
k k
_ _
s s
c c
h h
o o
o o
l l
s s
_ _
a a
n n
d d
_ _
m m
o o
r r
e d
_ _
m m
o i
n n
e w
y y
_ _
f f
o o
r r
_ _
s s
u u
c c
h h
_ _
s s
c c
h h
o k
o o
l l
s s
_ _
t t
h h
e e
_ _
w w
a z
y y
_ _
o o
f f
_ _
l l
i i
f f
e e
_ _
o o
f f
_ _
t t
h h
e e
_ _
b b
l l
a a
c c
k k
_ _
u u
n h
d d
e e
r r
c c
l l
a a
s w
s a
_ _
t r
h h
e e
y y
_ _
r r
e e
g g
a q
r r
d d
_ _
a a
s s
_ _
a a
_ _
s s
o o
c c
i i
a a
l l
_ _
d s
i i
s w
g g
r t
a a
c c
e e
_ _
t t
h h
e e
y h
_ _
w w
a a
n n
t t
_ _
t t
o l
_ _
i i
n n
t t
e e
g g
r r
a a
t t
e e
_ _
t t
h h
e e
_ _
b b
l l
a a
c c
k k
_ _
m m
a a
n n
_ _
i i
n n
t t
o o
_ _
t t
h h
e e
_ _
s s
y y
s s
t t
e e
m m
_ _
m m
a a
k k
e e
_ _
h h
i i
m m
_ _
a a
_ _
b b
u u
s s
i i
n n
e e
s s
s s
_ _
e e
x x
e r
c c
u u
t t
i i
v v
e e
_ _
a a
_ _
l l
a z
w w
y y
e e
r r
_ _
a a
_ _
s s
c c
i i
e e
n b
t f
i i
s s
t t
_ _
j j
u u
s s
t t
_ _
l l
i i
k k
e e
_ _
u u
p p
p p
e r
r r
_ _
m m
i i
d d
d e
l l
e e
_ _
c c
l l
a a
s s
s s
_ _
w w
h h
i i
t t
e e
_ _
p p
e d
o o
p o
l l
e d
_ _
t t
h h
e e
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
w w
i i
l l
l l
_ _
r r
e e
p p
l l
y y
_ _
t t
h h
a a
t t
_ _
t t
h j
e e
_ _
l l
a a
s s
t t
_ _
t t
h n
i i
n n
g f
_ _
t t
h h
e e
y y
_ _
w w
a a
n n
t t
_ _
i i
s s
_ _
t t
o o
_ _
m m
a a
k k
e e
_ _
t t
h h
e e
_ _
b b
l l
a a
c c
k k
_ _
m m
a a
n n
_ _
i i
n n
t t
o p
_ _
a a
_ _
c c
o o
p p
y y
_ _
o o
f f
_ _
t t
h h
e e
_ _
w w
h y
i i
t t
e e
_ _
m k
a a
n n
_ _
i i
n n
s s
t t
e d
a a
d d
_ _
t t
h h
e w
y y
_ _
w w
a q
n n
t t
_ _
t t
o o
_ _
p p
r r
e e
s w
e e
r r
v v
e e
_ _
a a
f d
r r
i i
c v
a a
n n
_ _
a a
m m
e d
r r
i i
c c
a z
n n
_ _
c c
u u
l l
t t
u u
r r
e e
_ _
b b
u u
t t
_ _
i i
n n
_ _
w w
h h
a a
t t
_ _
d d
o o
e e
s s
_ _
t t
h h
i i
s s
_ _
p p
r r
e e
s s
e w
r r
v v
a a
t t
i i
o o
n n
_ _
o o
f f
_ _
a z
f f
r r
i i
c c
a a
n h
_ _
a a
m m
e e
r r
i i
c f
a a
n n
_ _
c c
u u
l l
t t
u u
r r
e e
_ _
c c
o o
n n
s a
i j
s s
t t
_ _
i i
t t
_ _
c c
a a
n n
_ _
h h
a a
r r
d d
l l
y y
_ _
c c
o o
n n
s s
i i
s s
t t
_ _
i i
n n
_ _
a a
n n
y y
t t
h h
i i
n n
g g
_ _
m m
o o
r r
e d
_ _
t t
h h
a a
n n
_ _
e e
a a
t t
i i
n n
g h
_ _
b b
l l
a a
c c
k k
_ _
s s
t t
y y
l l
e e
_ _
f f
o o
o o
d d
_ _
l l
i i
s s
t t
e e
n h
i i
n n
g g
_ _
t t
o o
_ _
b b
l l
a a
c c
k k
_ _
s s
t t
y y
l l
e w
_ _
m m
u u
s s
i i
c c
_ _
w w
e e
a a
r r
i i
n n
g g
_ _
b b
l o
a a
c c
k k
_ _
s s
t t
y t
l l
e e
_ _
c c
l l
o o
t t
h h
i i
n n
g g
_ _
a a
n n
d d
_ _
g g
o o
i i
n n
g g
_ _
t t
o o
_ _
a a
_ _
b b
l l
a a
c c
k k
_ _
s s
t t
y y
l l
e e
_ _
c c
h h
u u
r r
c f
h h
_ _
o o
r r
_ _
m m
o o
s s
q q
u u
e e
_ _
i o
n n
_ _
o o
t t
h h
e e
r r
_ _
w w
o o
r r
d d
s s
_ _
i i
t t
_ _
c c
a a
n n
_ _
e e
x x
p p
r r
e e
s s
s s
_ _
i i
t t
s s
e e
l l
f f
_ _
o o
n n
l l
y y
_ _
i i
n n
_ _
s s
u u
p p
e e
r f
f f
i i
c c
i i
a a
l l
_ _
m m
a s
t t
t g
e e
r r
s s
_ _
i i
n n
_ _
a a
l l
l o
_ _
e r
s s
s w
e e
n n
t t
i i
a z
l l
_ _
r r
e e
s s
p p
e e
c c
t t
s s
_ _
m m
o o
r r
e e
_ _
l l
e e
f t
t t
i i
s s
t t
s s
_ _
o o
f f
_ _
t t
h h
e w
_ _
o p
v v
e e
r r
s s
o o
c c
i i
a a
l p
i i
z z
e e
d x
_ _
t g
y y
p p
e e
_ _
w w
a a
n n
t t
_ _
t t
o o
_ _
m m
a a
k k
e e
_ _
t t
h h
e e
_ _
b b
l l
a a
c d
k k
_ _
m j
a a
n n
_ _
c f
o o
n n
f f
o o
r r
m m
_ _
t g
o p
_ _
w w
h h
i i
t t
e e
_ _
m m
i j
d e
d d
l p
e e
_ _
c c
l l
a a
s s
s s
_ _
i i
d d
e e
a a
l l
s s
_ _
t f
h h
e e
y y
_ _
w w
a a
n n
t t
_ _
t t
o o
_ _
m m
a a
k k
e e
_ _
h g
i i
m m
_ _
s s
t t
u j
d d
y t
_ _
t t
e e
c c
h h
n n
i i
c c
a a
l l
_ _
s s
u u
b b
j j
e e
c c
t t
s s
_ _
b b
e e
c c
o o
m m
e e
_ _
a a
n j
_ _
e e
x s
e e
c c
u u
t t
i i
v v
e e
_ _
o o
r d
_ _
a q
_ _
s s
c c
i i
e r
n n
t t
i u
s s
t t
_ _
s s
p p
e e
n b
d d
_ _
h h
i i
s s
_ _
l l
i i
f f
e e
_ _
c c
l l
i i
m m
b b
i i
n n
g g
_ _
t t
h h
e e
_ _
s s
t t
a a
t r
u u
s s
_ _
l l
a a
d d
d d
e e
r r
_ _
t t
o o
_ _
p p
r r
o o
v v
e e
_ _
t t
h h
a a
t t
_ _
b b
l p
a s
c c
k k
_ _
p p
e e
o o
p p
l l
e e
_ _
a a
r r
e e
_ _
a a
s s
_ _
g g
o o
o o
d f
_ _
a a
s s
_ _
w w
h h
i i
t t
e e
_ _
t r
h h
e e
y y
_ _
w e
a a
n n
t t
_ _
t t
o o
_ _
m m
a a
k k
e w
_ _
b b
l p
a a
c c
k j
_ _
f f
a a
t t
h h
e e
r t
s s
_ _
r r
e e
s s
p p
o o
n n
s s
i i
b b
l l
e e
_ _
t t
h g
e d
y y
_ _
w w
a a
n n
t t
_ _
b b
l l
a a
c c
k k
_ _
g g
a a
n n
g g
s s
_ _
t t
o o
_ _
b b
e e
c c
o o
m m
e e
_ _
n n
o o
n n
v v
i i
o o
l l
e e
n n
t t
_ _
e e
t t
c c
_ _
b b
u j
t t
_ _
t t
h h
e w
s s
e e
_ _
a a
r r
e e
_ _
e e
x x
a a
c c
t t
l l
y y
_ _
t t
h h
e e
_ _
v v
a a
l l
u u
e e
s s
_ _
o o
f f
_ _
t t
h h
e e
_ _
i i
n n
d d
u u
s s
t t
r r
i i
a a
l l
_ _
t t
e e
c c
h h
n n
o o
l l
o o
g g
i i
c f
a a
l l
_ _
s s
y y
s s
t t
e e
m m
_ _
t t
h h
e e
_ _
s s
y t
s s
t t
e e
m m
_ _
c c
o i
u u
l l
d d
n n
_ _
t g
_ _
c c
a q
r r
e e
_ _
l l
e e
s s
s s
_ _
w w
h j
a a
t t
_ _
k l
i i
n n
d d
_ _
o o
f f
_ _
m k
u u
s s
i i
c c
_ _
a a
_ _
m m
a z
n n
_ _
l l
i i
s x
t t
e e
n n
s d
_ _
t t
o o
_ _
w w
h h
a a
t t
_ _
k k
i i
n n
d d
_ _
o o
f f
_ _
c c
l l
o o
t t
h h
e e
s s
_ _
h h
e e
_ _
w w
e e
a a
r r
s s
_ _
o o
r r
_ _
w a
h h
a a
t t
_ _
r r
e e
l l
i i
g g
i i
o o
n n
_ _
h h
e e
_ _
b b
e e
l l
i i
e e
v v
e e
s s
_ _
i i
n n
_ _
a a
s s
_ _
l l
o o
n n
g g
_ _
a a
s d
_ _
h h
e e
_ _
s s
t t
u u
d d
i i
e e
s s
_ _
i i
n n
_ _
s s
c c
h h
o o
o o
l l
_ _
h h
o o
l l
d x
s s
_ _
a a
_ _
r r
e e
s s
p p
e e
c c
t t
a a
b h
l l
e e
_ _
j j
o o
b b
_ _
c c
l l
i i
m m
b b
s s
_ _
t t
h h
e w
_ _
s w
t t
a a
t t
u u
s s
_ _
l l
a s
d d
d x
e e
r r
_ _
i i
s s
_ _
a a
_ _
r r
e e
s s
p p
o o
n n
s s
i i
b b
l l
e e
_ _
p p
a a
r r
e e
n n
t t
_ _
i k
s z
_ _
n n
o o
n n
v v
i o
o o
l l
e e
n n
t t
_ _
a a
n n
d d
_ _
s s
o o
_ _
f f
o k
r t
t t
h h
_ _
i i
n n
_ _
e e
f f
f f
e e
c c
t t
_ _
h h
o p
w w
e e
v v
e e
r r
_ _
m m
u u
c c
h h
_ _
h h
e e
_ _
m m
a a
y y
_ _
d d
e d
n n
y y
_ _
i j
t t
_ _
t t
h h
e e
_ _
o o
v c
e e
r r
s s
o o
c c
i i
a a
l l
i u
z s
e e
d d
_ _
l p
e e
f f
t t
i j
s w
t t
_ _
w s
a a
n n
t t
s s
_ _
t t
o o
_ _
i i
n n
t t
e e
g h
r r
a a
t t
e e
_ _
t t
h h
e e
_ _
b b
l l
a a
c c
k k
_ _
m m
a a
n n
_ _
i o
n n
t t
o o
_ _
t t
h n
e e
_ _
s s
y y
s s
t t
e e
m m
_ _
a a
n n
d d
_ _
m m
a a
k k
e e
_ _
h h
i i
m m
_ _
a a
d d
o i
p p
t t
_ _
i k
t t
s s
_ _
v v
a a
l l
u u
e e
s s
_ _
w w
e e
_ _
c c
e e
r r
t f
a a
i i
n n
l l
y y
_ _
d d
o k
_ _
n n
o k
t t
_ _
c c
l l
a a
i i
m m
_ _
t t
h h
a a
t t
_ _
l l
e e
f f
t t
i i
s s
t t
s s
_ _
e e
v v
e e
n m
_ _
o o
f f
_ _
t t
h h
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i u
a a
l l
i i
z z
e w
d d
_ _
t t
y y
p p
e e
_ _
n m
e e
v v
e e
r r
_ _
r t
e e
b b
e e
l l
_ _
a a
g g
a a
i i
n n
s s
t t
_ _
t t
h h
e e
_ _
f f
u u
n n
d x
a a
m m
e e
n j
t t
a a
l l
_ _
v v
a a
l l
u u
e e
s s
_ _
o o
f f
_ _
o o
u u
r r
_ _
s s
o o
c c
i i
e e
t t
y y
_ _
c c
l l
e e
a s
r r
l l
y y
_ _
t t
h g
e e
y y
_ _
s s
o o
m m
e e
t t
i i
m m
e e
s d
_ _
d d
o o
_ _
s s
o o
m m
e e
_ _
o o
v v
e e
r r
s s
o o
c c
i i
a a
l l
i i
z z
e e
d d
_ _
l l
e r
f f
t t
i i
s s
t t
s w
_ _
h h
a a
v v
e e
_ _
g g
o p
n h
e e
_ _
s s
o o
_ _
f f
a a
r r
_ _
a a
s s
_ _
t t
o o
_ _
r d
e r
b b
e e
l l
_ _
a s
g g
a a
i i
n n
s s
t f
_ _
o o
n j
e e
_ _
o o
f f
_ _
m m
o o
d d
e e
r r
n n
_ _
s s
o o
c x
i i
e e
t g
y u
_ _
s s
_ _
m m
o o
s s
t r
_ _
i i
m m
p p
o l
r r
t f
a a
n n
t t
_ _
p p
r r
i i
n n
c c
i i
p p
l l
e e
s s
_ _
b b
y y
_ _
e e
n n
g g
a a
g b
i k
n n
g g
_ _
i i
n n
_ _
p o
h h
y y
s s
i i
c c
a a
l l
_ _
v v
i i
o o
l l
e e
n n
c v
e e
